,index,entities,labels,size
2231,777,277,CARDINAL,1
2232,792,288,FAC,1
2233,793,289,CARDINAL,1
2234,797,29 million,CARDINAL,1
2235,800,290,CARDINAL,1
2236,801,291,CARDINAL,1
2237,802,292,CARDINAL,1
2238,804,294,CARDINAL,1
2239,778,278,CARDINAL,1
2240,776,276,CARDINAL,1
2241,756,262,CARDINAL,1
2242,765,27,DATE,1
2243,757,263,CARDINAL,1
2244,758,264,CARDINAL,1
2245,759,265,CARDINAL,1
2246,760,266,CARDINAL,1
2247,761,267,CARDINAL,1
2248,762,268,CARDINAL,1
2249,763,269,CARDINAL,1
2250,766,"27




        ",DATE,1
2251,775,275,CARDINAL,1
2252,768,27%,PERCENT,1
2253,769,27.2,CARDINAL,1
2254,770,270,CARDINAL,1
2255,771,271,CARDINAL,1
2256,772,272,CARDINAL,1
2257,773,273,CARDINAL,1
2258,774,274,CARDINAL,1
2259,700,23 million,CARDINAL,1
2260,697,228,CARDINAL,1
2261,806,296,CARDINAL,1
2262,696,227,CARDINAL,1
2263,617,2016–18,DATE,1
2264,620,2017.195,CARDINAL,1
2265,621,2017.205,CARDINAL,1
2266,622,2017.214,CARDINAL,1
2267,623,2017.257,CARDINAL,1
2268,624,2017/05,CARDINAL,1
2269,625,20173,CARDINAL,1
2270,628,2018,CARDINAL,1
2271,630,2018 dollars,MONEY,1
2272,631,2018.118,CARDINAL,1
2273,632,2018.183,CARDINAL,1
2274,633,2018.222,CARDINAL,1
2275,634,2018.282,CARDINAL,1
2276,635,2018/19,CARDINAL,1
2277,637,20182,DATE,1
2278,639,20184,DATE,1
2279,641,2019 to 2029,DATE,1
2280,615,2016.56,CARDINAL,1
2281,614,2016.108,CARDINAL,1
2282,613,"2016
",DATE,1
2283,593,201,CARDINAL,1
2284,575,2001.251,CARDINAL,1
2285,581,2004–18                                  2004,ORG,1
2286,582,"2004–182
                              Years",DATE,1
2287,584,2005.160,CARDINAL,1
2288,587,2007/08,DATE,1
2289,589,2007–161,CARDINAL,1
2290,592,2009–2017,CARDINAL,1
2291,595,2010 to 2018,DATE,1
2292,610,2015.210,CARDINAL,1
2293,596,2010-18,DATE,1
2294,597,2010.256,CARDINAL,1
2295,598,2010–143,CARDINAL,1
2296,601,2012 to 2016,DATE,1
2297,603,2013–18,GPE,1
2298,607,2015,CARDINAL,1
2299,609,2015.1,CARDINAL,1
2300,642,"2019, October 2019",DATE,1
2301,643,2019.227,DATE,1
2302,644,202,CARDINAL,1
2303,686,22 to 29,DATE,1
2304,675,213,PRODUCT,1
2305,676,214,CARDINAL,1
2306,677,215,CARDINAL,1
2307,679,216,CARDINAL,1
2308,680,217,CARDINAL,1
2309,681,219,CARDINAL,1
2310,682,21st-Century,DATE,1
2311,687,22%,PERCENT,1
2312,673,21.7,CARDINAL,1
2313,688,22-,CARDINAL,1
2314,689,"22.3
                    percent",PERCENT,1
2315,691,22.6 years,DATE,1
2316,692,222,CARDINAL,1
2317,693,223,CARDINAL,1
2318,694,224,CARDINAL,1
2319,695,226,CARDINAL,1
2320,674,21.7 percent,PERCENT,1
2321,672,21.0 percent,PERCENT,1
2322,645,2020,DATE,1
2323,656,2050.220,CARDINAL,1
2324,647,2026,DATE,1
2325,648,203,CARDINAL,1
2326,650,2030.122,CARDINAL,1
2327,651,2030.152 Automation,ORG,1
2328,652,2030.57,CARDINAL,1
2329,653,204,CARDINAL,1
2330,654,205,CARDINAL,1
2331,657,2050.228,CARDINAL,1
2332,670,21%,PERCENT,1
2333,658,206,CARDINAL,1
2334,659,206 million,CARDINAL,1
2335,661,207,CARDINAL,1
2336,662,207–20,CARDINAL,1
2337,663,208,CARDINAL,1
2338,665,20–25 percent,PERCENT,1
2339,668,"21


Exhibit E10

",PERCENT,1
2340,805,295,CARDINAL,1
2341,807,297,CARDINAL,1
2342,571,2000–18,CARDINAL,1
2343,1022,44,DATE,1
2344,1070,5.4 -1.5 4.7,MONEY,1
2345,1071,5.4 11.6,QUANTITY,1
2346,1073,5.5 percent,PERCENT,1
2347,1075,5.6 3.9,QUANTITY,1
2348,1077,5.7 percent,PERCENT,1
2349,1079,"5.8
                                          percent",PERCENT,1
2350,1080,"5.8
                                         percent",PERCENT,1
2351,1081,5.8 percent,PERCENT,1
2352,1082,5.95 percent,PERCENT,1
2353,1085,50                         ,MONEY,1
2354,1091,52,DATE,1
2355,1093,529,CARDINAL,1
2356,1098,54,DATE,1
2357,1100,54%,PERCENT,1
2358,1103,55 percent,PERCENT,1
2359,1107,56 percent,PERCENT,1
2360,1113,"59,000",MONEY,1
2361,1068,5.3%,PERCENT,1
2362,1065,5.2 percent,PERCENT,1
2363,1063,5.1 1.8,CARDINAL,1
2364,1044,"49


",PERCENT,1
2365,1028,45 weeks,DATE,1
2366,1030,45.1,CARDINAL,1
2367,1032,"46
2017",DATE,1
2368,1035,"47


",PERCENT,1
2369,1037,47.1 percent,PERCENT,1
2370,1041,48 percent,PERCENT,1
2371,1042,48%,PERCENT,1
2372,1045,49 million,CARDINAL,1
2373,1061,"5.0
                    percent",PERCENT,1
2374,1046,49 percent,PERCENT,1
2375,1047,49%,PERCENT,1
2376,1048,49M,PERSON,1
2377,1052,"5


",PERCENT,1
2378,1053,"5
                                 ",DATE,1
2379,1054,5 million,CARDINAL,1
2380,1058,5%,PERCENT,1
2381,1114,59.9 percent,PERCENT,1
2382,1118,6 percent,PERCENT,1
2383,1120,6%,PERCENT,1
2384,1184,"7


",PERCENT,1
2385,1167,667,MONEY,1
2386,1172,68 percent,PERCENT,1
2387,1173,68.0,CARDINAL,1
2388,1177,69.3 percent,PERCENT,1
2389,1178,69.4,CARDINAL,1
2390,1179,6M,ORG,1
2391,1183,"7
",DATE,1
2392,1185,"7
                                                                                            ",PERCENT,1
2393,1163,65 years or older,DATE,1
2394,1187,7%,PERCENT,1
2395,1190,7.0 2.5 5.6,QUANTITY,1
2396,1191,7.0 percent,PERCENT,1
2397,1194,7.1 -3.0 1.4,MONEY,1
2398,1195,7.3,CARDINAL,1
2399,1197,7.3 percent,PERCENT,1
2400,1199,7.4,CARDINAL,1
2401,1165,66,DATE,1
2402,1161,65 to 70 percent,PERCENT,1
2403,1122,"6.0
",PERCENT,1
2404,1134,"6.44
",PERCENT,1
2405,1123,6.0 percent,PERCENT,1
2406,1124,6.0.185,CARDINAL,1
2407,1125,6.1,CARDINAL,1
2408,1126,6.1,PRODUCT,1
2409,1128,6.2,PERSON,1
2410,1129,6.2 14.0 2.1,CARDINAL,1
2411,1132,6.4,PERSON,1
2412,1143,60 years,DATE,1
2413,1160,65 or older,DATE,1
2414,1145,"60,000",MONEY,1
2415,1149,62 million,CARDINAL,1
2416,1150,62.2 percent,PERCENT,1
2417,1153,63.9 percent,PERCENT,1
2418,1155,64,DATE,1
2419,1156,642 million,CARDINAL,1
2420,1159,65 cents,MONEY,1
2421,1024,440 million,CARDINAL,1
2422,1018,43,DATE,1
2423,808,298,CARDINAL,1
2424,1016,420M–450M,ORG,1
2425,851,30 years,DATE,1
2426,852,30 years old,DATE,1
2427,854,"30, November 2019",DATE,1
2428,857,30-,CARDINAL,1
2429,858,30.4 percent,PERCENT,1
2430,874,"31, 2018",DATE,1
2431,875,31.0 percent,PERCENT,1
2432,877,310,MONEY,1
2433,880,313,CARDINAL,1
2434,884,317,CARDINAL,1
2435,885,"317
            ",MONEY,1
2436,888,31M,QUANTITY,1
2437,889,"31M
                           ",QUANTITY,1
2438,890,31M                              ,TIME,1
2439,893,32%,PERCENT,1
2440,897,323,CARDINAL,1
2441,898,"323
            ",PERCENT,1
2442,849,"30
          years",DATE,1
2443,848,30,DATE,1
2444,843,3.8,PRODUCT,1
2445,821,"3,648",MONEY,1
2446,809,299,CARDINAL,1
2447,811,"3


",PERCENT,1
2448,812,"3
                                 ",DATE,1
2449,813,"3
                                  ",DATE,1
2450,814,"3
                          -60",MONEY,1
2451,818,3 years,DATE,1
2452,819,3%,PERCENT,1
2453,822,3-year CAGR,TIME,1
2454,839,3.5 percent to 3.1 percent,PERCENT,1
2455,824,3.0 -0.6,QUANTITY,1
2456,825,3.0 and 4.0 percent,PERCENT,1
2457,827,3.1 percent,PERCENT,1
2458,829,3.2,MONEY,1
2459,832,3.2 percentage points,PERCENT,1
2460,834,3.3 percent,PERCENT,1
2461,838,3.5 -1.5,PERCENT,1
2462,907,33.7,CARDINAL,1
2463,911,333,CARDINAL,1
2464,912,334,CARDINAL,1
2465,999,40 million to 150 million,CARDINAL,1
2466,985,"4.5
                    percent",PERCENT,1
2467,988,4.6 percent,PERCENT,1
2468,989,4.6 percentage points,PERCENT,1
2469,991,4.7 -1.5 0.6,MONEY,1
2470,992,4.7 10.3 4.7,MONEY,1
2471,995,4.9 3.4,ORG,1
2472,996,4.95 percent,PERCENT,1
2473,1003,40.6 percent,PERCENT,1
2474,982,4.4,DATE,1
2475,1004,40.8,CARDINAL,1
2476,1005,40.8 percent,PERCENT,1
2477,1006,40.8%,PERCENT,1
2478,1007,400,MONEY,1
2479,1011,41.1 percent,PERCENT,1
2480,1014,42%,PERCENT,1
2481,1015,42.4 percent,PERCENT,1
2482,984,"4.5



",CARDINAL,1
2483,975,4.0        2.7,PRODUCT,1
2484,920,"34,000",MONEY,1
2485,952,371,CARDINAL,1
2486,921,"34,063",MONEY,1
2487,938,"350M–380M
                  ",PRODUCT,1
2488,940,35th,ORDINAL,1
2489,948,37.4,CARDINAL,1
2490,949,37.5,CARDINAL,1
2491,950,37.5 percent,PERCENT,1
2492,951,37.5%,PERCENT,1
2493,955,38 weeks,DATE,1
2494,974,4.0        ,PRODUCT,1
2495,957,38.0 percent,PERCENT,1
2496,959,38.3,CARDINAL,1
2497,964,39.9 percent,PERCENT,1
2498,965,396,CARDINAL,1
2499,967,3–71,CARDINAL,1
2500,969,"4

    ",ORG,1
2501,970,"4
                           ",DATE,1
2502,574,2001.192,CARDINAL,1
2503,570,"2000–17
",ORG,1
2504,1204,"7.6 weeks
                            ",DATE,1
2505,108,-69,ORG,1
2506,141,0.2                         -1.5                            ,MONEY,1
2507,144,0.38,ORG,1
2508,149,0.4 2.9,CARDINAL,1
2509,150,0.4 percent,PERCENT,1
2510,152,0.41,CARDINAL,1
2511,154,0.5,DATE,1
2512,155,0.5 percent,PERCENT,1
2513,157,0.6,MONEY,1
2514,159,"0.6
                    percent",PERCENT,1
2515,160,0.6 percentage point,PERCENT,1
2516,161,0.6 to 1.3,CARDINAL,1
2517,163,0.7,DATE,1
2518,166,0.7 percentage point,PERCENT,1
2519,167,0.7%,PERCENT,1
2520,168,0.75,CARDINAL,1
2521,170,0.8,ORG,1
2522,173,0.8 -0.5,MONEY,1
2523,140,0.2,PERSON,1
2524,136,0.1 1.8,CARDINAL,1
2525,135,0.1 1.4,CARDINAL,1
2526,120,-8.4,PERSON,1
2527,111,-7      ,PERSON,1
2528,112,-7.1,PRODUCT,1
2529,113,-7.7,PERSON,1
2530,114,-70,DATE,1
2531,116,-71,GPE,1
2532,118,-8,ORG,1
2533,119,-8.0 -13.5 NA NA,ORG,1
2534,121,-8.5,CARDINAL,1
2535,134,0.1,DATE,1
2536,122,-9.6 -3.2,PERSON,1
2537,124,0,PERSON,1
2538,125,"0

                   Inverse of out",PRODUCT,1
2539,126,0       -66           ,MONEY,1
2540,127,0 percent,PERCENT,1
2541,128,0 to 6,CARDINAL,1
2542,131,0.0,DATE,1
2543,174,0.8 0.3 1.1,MONEY,1
2544,175,0.8 2.3 2.6 1.7,QUANTITY,1
2545,177,0.81,CARDINAL,1
2546,237,1.7 percentage points,PERCENT,1
2547,224,1.5 -3.6,PERCENT,1
2548,225,1.5 0.2,MONEY,1
2549,230,1.6 2.2 2.3,QUANTITY,1
2550,232,1.6 percentage points,PERCENT,1
2551,234,1.7                                 ,TIME,1
2552,235,1.7 -0.3 0.2,PERCENT,1
2553,236,1.7 million,CARDINAL,1
2554,242,1.9 -0.7 0.5,MONEY,1
2555,219,1.3 percentage points,PERCENT,1
2556,243,1.9 percent,PERCENT,1
2557,245,"10
",DATE,1
2558,246,"10
                          -75",PERCENT,1
2559,247,10 -150,MONEY,1
2560,250,10 to 15 percent,PERCENT,1
2561,251,10 years,DATE,1
2562,254,10.1 weeks in,DATE,1
2563,223,1.5 -2.6 2.5,QUANTITY,1
2564,217,1.3,GPE,1
2565,181,"0.9
     percentage point",PERCENT,1
2566,198,"1,000",MONEY,1
2567,182,0.9 2.3,CARDINAL,1
2568,183,0.9 2.7,CARDINAL,1
2569,184,0.9 to 1.9 percent,PERCENT,1
2570,190,08,DATE,1
2571,193,"1
                         ",CARDINAL,1
2572,194,"1
     percent",PERCENT,1
2573,195,"1
    percent",PERCENT,1
2574,200,"1,400",MONEY,1
2575,215,1.2 percent,PERCENT,1
2576,204,1.1,PERSON,1
2577,205,1.1         -         ,MONEY,1
2578,206,"1.1         -         7.3
                                 United States, percent",MONEY,1
2579,209,1.1%,PERCENT,1
2580,211,1.2,DATE,1
2581,213,1.2 0.6,CARDINAL,1
2582,214,1.2 million,CARDINAL,1
2583,109,-7,DATE,1
2584,107,-61,PERSON,1
2585,258,10.4 percent,PERCENT,1
2586,106,-57,CARDINAL,1
2587,26,%,MONEY,1
2588,27,"%
 60",PRODUCT,1
2589,28,%   2018,LAW,1
2590,29,+1.3%,PERCENT,1
2591,30,+1.7%,PERCENT,1
2592,31,"+16m


                                                                               ",ORG,1
2593,32,"+7 weeks
                                        ",DATE,1
2594,34,", 1990",DATE,1
2595,35,",Oxford",GPE,1
2596,36,-0.0,GPE,1
2597,37,-0.0,PERSON,1
2598,38,"-0.0
                   Workers",ORG,1
2599,41,-0.2        ,PERSON,1
2600,42,-0.2 0.9,CARDINAL,1
2601,44,-0.4                              ,PERSON,1
2602,45,-0.5,CARDINAL,1
2603,46,-0.5,PERSON,1
2604,23,$982 billion,MONEY,1
2605,22,"$92,000 to $119,000",MONEY,1
2606,21,$705 billion,MONEY,1
2607,10,$175 trillion,MONEY,1
2608,2,$1 trillion,MONEY,1
2609,3,$1.5 trillion,MONEY,1
2610,4,$11 trillion,MONEY,1
2611,6,"$14,000 to $23,000",MONEY,1
2612,7,"$15,000 to $30,000",MONEY,1
2613,8,$15.8 trillion,MONEY,1
2614,9,$150 billion,MONEY,1
2615,11,"$19,595 to $34,063",MONEY,1
2616,20,$40 trillion,MONEY,1
2617,12,$2.1 trillion,MONEY,1
2618,13,$2.5 billion,MONEY,1
2619,14,$2.9 million,MONEY,1
2620,16,$285 billion,MONEY,1
2621,17,$30 billion,MONEY,1
2622,18,"$30,000 to $60,000",MONEY,1
2623,19,$389 billion,MONEY,1
2624,47,-0.6,PERSON,1
2625,48,-0.6                            ,PERSON,1
2626,49,-0.7,DATE,1
2627,96,-4.7,PERSON,1
2628,88,-3.8,ORG,1
2629,89,-3.8,TIME,1
2630,90,-30,DATE,1
2631,91,-36,GPE,1
2632,93,-4.2,PERSON,1
2633,94,-4.4,ORG,1
2634,95,-4.6,PERSON,1
2635,97,-4.8,DATE,1
2636,86,-3.7,GPE,1
2637,99,"-40
                          ",MONEY,1
2638,100,-49,DATE,1
2639,101,-49,GPE,1
2640,102,-4M                         ,MONEY,1
2641,103,-5,CARDINAL,1
2642,104,-5.9,ORG,1
2643,105,-52      0      ,ORG,1
2644,87,-3.7,NORP,1
2645,84,-3%,PERCENT,1
2646,51,-0.8,PERSON,1
2647,66,-11,DATE,1
2648,52,-0.8 2.3,CARDINAL,1
2649,55,-1.0,PERSON,1
2650,56,-1.2,MONEY,1
2651,57,-1.4,CARDINAL,1
2652,58,-1.4,MONEY,1
2653,61,-1.7,CARDINAL,1
2654,64,-10,PERSON,1
2655,67,-12,DATE,1
2656,83,-3                                                                                                       ,ORG,1
2657,69,-18,DATE,1
2658,71,"-19
                   ",ORG,1
2659,72,-19 -125 0                      ,MONEY,1
2660,75,-2.5,PERSON,1
2661,77,-2.8,ORG,1
2662,81,-25,DATE,1
2663,82,-28,DATE,1
2664,257,"10.4
                   percent",PERCENT,1
2665,262,10.9,CARDINAL,1
2666,568,2000s,DATE,1
2667,435,17.2,CARDINAL,1
2668,469,189,CARDINAL,1
2669,473,"19


",PERCENT,1
2670,474,"19
                          ",DATE,1
2671,475,"19
                                                                                                 13",DATE,1
2672,477,"19,595",MONEY,1
2673,478,19.2,CARDINAL,1
2674,480,191,CARDINAL,1
2675,481,1913,DATE,1
2676,482,192,CARDINAL,1
2677,483,193,CARDINAL,1
2678,484,1930s.6,ORG,1
2679,485,194,CARDINAL,1
2680,486,195,CARDINAL,1
2681,487,196,CARDINAL,1
2682,488,1965,DATE,1
2683,489,197,CARDINAL,1
2684,491,1970s,DATE,1
2685,468,1889,DATE,1
2686,467,187,CARDINAL,1
2687,466,1850–1950,GPE,1
2688,449,18,DATE,1
2689,439,173,CARDINAL,1
2690,440,174,CARDINAL,1
2691,441,175,CARDINAL,1
2692,442,175 million,CARDINAL,1
2693,443,176,CARDINAL,1
2694,446,1790,DATE,1
2695,447,17th-century,DATE,1
2696,450,18 months,DATE,1
2697,465,1850–1950,CARDINAL,1
2698,453,18 years,DATE,1
2699,454,"18,131",MONEY,1
2700,455,"18,131.191",MONEY,1
2701,460,181,CARDINAL,1
2702,462,1840,DATE,1
2703,463,1845,DATE,1
2704,464,185,CARDINAL,1
2705,492,1971,DATE,1
2706,493,1979,DATE,1
2707,494,198,CARDINAL,1
2708,556,"20,192",MONEY,1
2709,543,2.9 percent,PERCENT,1
2710,546,"20


",PERSON,1
2711,547,"20




1   ",PERCENT,1
2712,548,20 or more years of the 21st century,DATE,1
2713,551,20 to 40 percent,PERCENT,1
2714,553,20 years ago,DATE,1
2715,555,"20, 2018",DATE,1
2716,557,20.4,CARDINAL,1
2717,540,2.8,DATE,1
2718,558,20.5,CARDINAL,1
2719,559,20.9,CARDINAL,1
2720,563,2000 to 2015,DATE,1
2721,564,"2000, 2005",DATE,1
2722,565,2000.248,CARDINAL,1
2723,566,2000.69,CARDINAL,1
2724,567,20002,CARDINAL,1
2725,542,2.9,DATE,1
2726,536,2.5 percent,PERCENT,1
2727,498,1984–2017,CARDINAL,1
2728,511,1995–2005,CARDINAL,1
2729,499,1985,DATE,1
2730,500,1986,DATE,1
2731,501,1986 to 1990,DATE,1
2732,502,1989,DATE,1
2733,503,199,CARDINAL,1
2734,505,1990.104,MONEY,1
2735,509,1995,DATE,1
2736,513,1995—2000,CARDINAL,1
2737,535,2.5 0.4,PRODUCT,1
2738,514,1997–2000,CARDINAL,1
2739,517,1p,CARDINAL,1
2740,520,2 Annual,DATE,1
2741,523,"2.0
                    percent",PERCENT,1
2742,526,"2.1
          ",PRODUCT,1
2743,530,2.3 NA,ORG,1
2744,531,2.3 percent,PERCENT,1
2745,438,172,CARDINAL,1
2746,434,"17,530",MONEY,1
2747,263,10.9 percent,PERCENT,1
2748,430,169,CARDINAL,1
2749,303,114 million,CARDINAL,1
2750,311,12,DATE,1
2751,312,12 Community,ORG,1
2752,313,12 percent,PERCENT,1
2753,314,12%,PERCENT,1
2754,315,12.0,CARDINAL,1
2755,317,12.3-percentage-,ORG,1
2756,318,12.8 percent,PERCENT,1
2757,319,12.9,CARDINAL,1
2758,323,121 million,CARDINAL,1
2759,325,123,CARDINAL,1
2760,329,"12663, January 2007",DATE,1
2761,331,128,CARDINAL,1
2762,334,13,DATE,1
2763,337,13.0 percent,PERCENT,1
2764,340,13.9,CARDINAL,1
2765,345,"133,000",CARDINAL,1
2766,301,"113


                             ",ORG,1
2767,297,110 percent,PERCENT,1
2768,295,11.9    -6       ,ORG,1
2769,282,107 percent,PERCENT,1
2770,267,100 percent,PERCENT,1
2771,268,100 to 87,CARDINAL,1
2772,269,100 years ago,DATE,1
2773,272,101,CARDINAL,1
2774,273,102,CARDINAL,1
2775,277,"104,000",MONEY,1
2776,280,106,CARDINAL,1
2777,283,108,CARDINAL,1
2778,294,11.9,CARDINAL,1
2779,286,11,DATE,1
2780,287,"11
                                                                                                 ",CARDINAL,1
2781,288,11 percent,PERCENT,1
2782,289,11 percent to 13 percent,PERCENT,1
2783,291,11.1 percent,PERCENT,1
2784,292,11.6,PERSON,1
2785,293,11.7,CARDINAL,1
2786,349,137,CARDINAL,1
2787,351,138,CARDINAL,1
2788,355,"14
    ",DATE,1
2789,417,"16,000",CARDINAL,1
2790,404,155,CARDINAL,1
2791,405,156,CARDINAL,1
2792,406,157,CARDINAL,1
2793,407,158,CARDINAL,1
2794,412,"16
                                   ",CARDINAL,1
2795,414,16 to 40,CARDINAL,1
2796,415,16 years in,DATE,1
2797,418,16.2,CARDINAL,1
2798,400,150.240,MONEY,1
2799,419,16.6,CARDINAL,1
2800,420,16/114,WORK_OF_ART,1
2801,421,"16/114, 2016",DATE,1
2802,422,160,CARDINAL,1
2803,426,164,CARDINAL,1
2804,427,166,CARDINAL,1
2805,429,168,CARDINAL,1
2806,403,154,CARDINAL,1
2807,397,15.9,CARDINAL,1
2808,356,"14
                            ",DATE,1
2809,370,142,CARDINAL,1
2810,359,14 years,DATE,1
2811,361,14.0,CARDINAL,1
2812,362,14.0 percent,PERCENT,1
2813,363,14.1 percent,PERCENT,1
2814,364,14.1 years in 1970,DATE,1
2815,365,14.6,CARDINAL,1
2816,368,140 percent,PERCENT,1
2817,375,147,CARDINAL,1
2818,396,15.8 percent,PERCENT,1
2819,377,149,CARDINAL,1
2820,378,"14M
                           ",PRODUCT,1
2821,383,15 to 20 percent,PERCENT,1
2822,389,15 years old,DATE,1
2823,392,15.0,CARDINAL,1
2824,393,15.0 percent,PERCENT,1
2825,394,15.5,CARDINAL,1
2826,1200,7.4 million,CARDINAL,1
2827,1211,70%,PERCENT,1
2828,2176,Meghan McCarty Carino,PERSON,1
2829,1842,Hansen,PERSON,1
2830,1877,Human Rights Watch,ORG,1
2831,1878,Hungary,GPE,1
2832,1879,IARIW General Conference,ORG,1
2833,1881,ILR Review,ORG,1
2834,1883,ISCED,ORG,1
2835,1884,ISCED Classifications,ORG,1
2836,1885,Ian Davis,PERSON,1
2837,1886,Ian Tewksbury,PERSON,1
2838,1887,Ill Fares the Land,ORG,1
2839,1888,"Income Study

       ",ORG,1
2840,1889,India,GPE,1
2841,1890,"Indicator

                   ",PRODUCT,1
2842,1891,"Indicator

                   Access",PRODUCT,1
2843,1892,"Indicator
                   Employment",ORG,1
2844,1893,"Industrial
               Revolution",ORG,1
2845,1894,Industrial Revolution,EVENT,1
2846,1895,"Institute for
     New Economic Thinking",ORG,1
2847,1876,Hudson-Sharp,ORG,1
2848,1875,Houseman,PERSON,1
2849,1874,House of Commons Library,ORG,1
2850,1858,Hassan Noura,PERSON,1
2851,1846,Harold James,PERSON,1
2852,1849,"Harvard
     University",ORG,1
2853,1850,"Harvard Business
              Review",ORG,1
2854,1851,"Harvard Business
      Review",ORG,1
2855,1853,Harvard Business School Working Knowledge,ORG,1
2856,1854,Harvard Univeristy Press,ORG,1
2857,1856,"Harvard University
Press",ORG,1
2858,1859,Haunschild,PERSON,1
2859,1872,Holly Honderich,PERSON,1
2860,1862,Health Insurance Program,ORG,1
2861,1864,Healthy,PERSON,1
2862,1865,Heidi Blake,PERSON,1
2863,1866,Helen Barrett,PERSON,1
2864,1868,Herengracht,ORG,1
2865,1870,Hollinger,PERSON,1
2866,1871,"Hollowing out of the middle class: Growth of income and its
                                                                                      distribution in the US, 1979–2013",WORK_OF_ART,1
2867,1896,Institute for Fiscal Studies,ORG,1
2868,1898,Inter-American Development Bank,ORG,1
2869,1899,"International
                                                                                    Social Survey
                                                                                    ",ORG,1
2870,1936,January 2013,DATE,1
2871,1928,James C.,PERSON,1
2872,1929,James Lawrence,PERSON,1
2873,1931,"Jan
",DATE,1
2874,1932,Jan Mischke,PERSON,1
2875,1933,"January 18, 2016",DATE,1
2876,1934,January 2009,DATE,1
2877,1935,January 2011,DATE,1
2878,1942,"January 25, 2012",DATE,1
2879,1925,Jacob S.,PERSON,1
2880,1943,"January 27, 2014",DATE,1
2881,1944,"January 30, 2017",DATE,1
2882,1945,"January 30, 2020",DATE,1
2883,1946,"January 6, 2017",DATE,1
2884,1947,"January 7, 2020",DATE,1
2885,1950,Japan                                                                                                           ,ORG,1
2886,1952,Japanese,NORP,1
2887,1926,"Jacob S.
          ",PERSON,1
2888,1924,Jack Ewing,PERSON,1
2889,1900,"International
                                                                                    Social Survey
                                                                                    Program",ORG,1
2890,1913,Ireland.20,ORG,1
2891,1901,"International
           Monetary Fund",ORG,1
2892,1903,"International
Monetary Fund",ORG,1
2893,1904,"International Labor
                                Organization",ORG,1
2894,1906,"International Monetary
        Fund",ORG,1
2895,1908,International Panel on Social Progress,ORG,1
2896,1909,Intesa Sanpaolo,ORG,1
2897,1912,Ireland,PERSON,1
2898,1914,Irene,PERSON,1
2899,1923,Jack Britton,PERSON,1
2900,1915,Irene Papanicolas,PERSON,1
2901,1916,Irish,NORP,1
2902,1918,"Italy
                  ",ORG,1
2903,1919,Ivan Dyakonov,PERSON,1
2904,1920,JAMA,ORG,1
2905,1921,JPMorgan Chase,ORG,1
2906,1922,Jaana Remes,PERSON,1
2907,1844,Harmonised,NORP,1
2908,1841,Hans-Helmut Kotz,PERSON,1
2909,1954,Jayshree Iyer,PERSON,1
2910,1840,Handelsblatt,PERSON,1
2911,1750,Faeimm Tang,PERSON,1
2912,1751,Feargal McGuiness,PERSON,1
2913,1752,"February
                                 2014",DATE,1
2914,1753,"February
           2018",DATE,1
2915,1754,February 13,DATE,1
2916,1755,"February 13, 2017",DATE,1
2917,1756,February 2014,DATE,1
2918,1761,"February 2020
",DATE,1
2919,1762,"February 26, 2019",DATE,1
2920,1763,"February 7, 2017",DATE,1
2921,1764,Federal,ORG,1
2922,1765,"Federal
                                     Reserve Bank",ORG,1
2923,1766,"Federal
                                  Reserve Bank of St. Louis",ORG,1
2924,1767,"Federal
Press",ORG,1
2925,1768,Federal Reserve Bank,ORG,1
2926,1772,Fidelity,ORG,1
2927,1778,Food Explorers,ORG,1
2928,1746,FAOSTAT,ORG,1
2929,1745,Exhibits,WORK_OF_ART,1
2930,1744,Exhibit E9,PRODUCT,1
2931,1731,"European Social
        Policy Network Flash",ORG,1
2932,1719,Enrique G. Mendoza,PERSON,1
2933,1720,Eoin Daly,PERSON,1
2934,1721,Era,ORG,1
2935,1723,Erik,PERSON,1
2936,1724,Erik Brynjolfsson,PERSON,1
2937,1728,"European
              Commission",ORG,1
2938,1730,European Parliament,ORG,1
2939,1734,Eurostat,PERSON,1
2940,1743,Exhibit E4).22 Holding,ORG,1
2941,1736,"Eva
                                  Sierminska",PERSON,1
2942,1,$1 billion,MONEY,1
2943,1738,Exhibit 22,EVENT,1
2944,1739,Exhibit 30,LAW,1
2945,1740,Exhibit 31,DATE,1
2946,1741,Exhibit 5,LAW,1
2947,1742,Exhibit E2).6,WORK_OF_ART,1
2948,1780,Ford Motor Company,ORG,1
2949,1782,Foundation,ORG,1
2950,1783,Four million,CARDINAL,1
2951,1828,Greece                                                                                                                      ,ORG,1
2952,1817,Global Wealth Databook,ORG,1
2953,1819,Goethe University,ORG,1
2954,1820,Goldman,ORG,1
2955,1821,Goldman Sachs,ORG,1
2956,1822,Google,ORG,1
2957,1825,Government of Canada,ORG,1
2958,1826,Great Recession,EVENT,1
2959,1829,Greece2,ORG,1
2960,1813,Gini,PRODUCT,1
2961,1830,Greg,GPE,1
2962,1831,Gregory,PERSON,1
2963,1832,Gregory Clark,PERSON,1
2964,1836,H&M Group,ORG,1
2965,1837,HALE,ORG,1
2966,1838,Hal Varian,PERSON,1
2967,1839,Hall,PERSON,1
2968,1814,Glassdoor,WORK_OF_ART,1
2969,1812,"Gig economy:
      ",WORK_OF_ART,1
2970,1784,Fourteen percent,PERCENT,1
2971,1795,Future of Work,EVENT,1
