,index,entities,labels,size
2164,3104,"between 310 million and 480 million by 2050, without factoring
in air conditioner penetration, which at current rates of growth could rise to cover the full",MONEY,1
2165,3105,between 4 to 5 hours,DATE,1
2166,3107,between about 250 million and 360 million,CARDINAL,1
2167,3108,between four to five hours,TIME,1
2168,3109,between now and 2050,DATE,1
2169,3110,between roughly two and 20,CARDINAL,1
2170,3111,between today and 2030,DATE,1
2171,179,11–12,PRODUCT,1
2172,3113,"between today, 2030",DATE,1
2173,3114,between years,DATE,1
2174,3115,billion,MONEY,1
2175,3116,billions by 2065,MONEY,1
2176,178,11–12,CARDINAL,1
2177,3144,"each
      year",DATE,1
2178,161,"109


",PERCENT,1
2179,3017,about 47,CARDINAL,1
2180,3183,hundreds of years,DATE,1
2181,138,10.0,CARDINAL,1
2182,3177,hotter summer,DATE,1
2183,3178,hour,TIME,1
2184,3179,hours,ORDINAL,1
2185,136,10 to 15 percent,PERCENT,1
2186,3181,hundreds,CARDINAL,1
2187,135,10 percent to 40 percent,PERCENT,1
2188,3184,hundreds or thousands,CARDINAL,1
2189,3147,earlier,DATE,1
2190,3185,hurricane exceedance,EVENT,1
2191,3186,"hurricane probability1
",ORG,1
2192,3187,hydrofluorocarbon,PERSON,1
2193,3188,iTunes,ORG,1
2194,3189,increasing.105,ORG,1
2195,3190,inequality.119 Farmers,ORG,1
2196,3191,inundated.136,ORG,1
2197,3175,halted.140,ORG,1
2198,3174,half a percent,PERCENT,1
2199,3173,half,CARDINAL,1
2200,3170,globally.159,WORK_OF_ART,1
2201,159,108,CARDINAL,1
2202,154,104,ORG,1
2203,3153,emissions.13,ORG,1
2204,3155,"ends.194

Insurance",ORG,1
2205,3156,equal.129,ORG,1
2206,3157,equal.27,ORG,1
2207,150,101,CARDINAL,1
2208,3159,eustatic sea,LOC,1
2209,3161,examples.153,PERSON,1
2210,3162,exclusion.25,NORP,1
2211,147,1006,CARDINAL,1
2212,145,100.0,CARDINAL,1
2213,3166,"four
      to five hours",TIME,1
2214,3168,fred.stlouisfed,GPE,1
2215,3169,generations.13,ORG,1
2216,3101,"between 2020 and
        2030",DATE,1
2217,3100,between 2018 and 2050,DATE,1
2218,3099,between 2017 and 2020,DATE,1
2219,3046,any one year,DATE,1
2220,200,"13, 2013",DATE,1
2221,3040,an estimated 2.3 degrees Celsius,QUANTITY,1
2222,3041,analysis.65,PRODUCT,1
2223,199,"13


",PERCENT,1
2224,3043,annual outdoor working hours,DATE,1
2225,197,12—including,CARDINAL,1
2226,195,128,CARDINAL,1
2227,3047,approximately $35 billion to approximately $50 billion,MONEY,1
2228,3097,between 2.5 and 4.5 percent,PERCENT,1
2229,3048,approximately 0.2 degree per decade,QUANTITY,1
2230,3049,approximately 12 percent,PERCENT,1
2231,3050,approximately 15 percent,PERCENT,1
2232,3051,approximately 2 percent,PERCENT,1
2233,194,127 miles per hour,QUANTITY,1
2234,3053,approximately 30 percent,PERCENT,1
2235,3054,approximately 30 to 40 years,DATE,1
2236,3038,"an average
year",DATE,1
2237,3037,an additional four weeks,DATE,1
2238,3036,"an ""average"" year",DATE,1
2239,3035,almost one millimeter,QUANTITY,1
2240,3018,about 480,CARDINAL,1
2241,3020,about 60 percent,PERCENT,1
2242,3021,about 7 to 14,CARDINAL,1
2243,3022,about 70 percent,PERCENT,1
2244,3024,about 8 percent,PERCENT,1
2245,3025,about a third,CARDINAL,1
2246,3026,about five to ten,CARDINAL,1
2247,3027,about half,CARDINAL,1
2248,3028,about one-fifth,CARDINAL,1
2249,3029,activity.152,ORG,1
2250,3030,activity.90,ORG,1
2251,3031,adaptation.23,ORG,1
2252,3032,all days,DATE,1
2253,3033,almost 30 percent,PERCENT,1
2254,3034,almost half,CARDINAL,1
2255,3055,approximately 37 degrees Celsius,QUANTITY,1
2256,3056,approximately 60,CARDINAL,1
2257,3057,approximately 60 percent,PERCENT,1
2258,3079,between $100 million,MONEY,1
2259,3081,between $4 trillion and $6 trillion,MONEY,1
2260,3082,between $5 billion and $11 billion,MONEY,1
2261,3083,between $50 billion and $75 billion,MONEY,1
2262,3084,between 1 and 5 percent.28,CARDINAL,1
2263,3085,"between 1.5 and 5 degrees Celsius
       ",CARDINAL,1
2264,3086,between 1.5 and 5.0 degrees Celsius,CARDINAL,1
2265,3087,"between 10 and
temperature to impacts on capital                       non",CARDINAL,1
2266,3088,between 160 million,CARDINAL,1
2267,3089,between 1880-1910,DATE,1
2268,3091,between 1980 and 2015,DATE,1
2269,3092,"between 1990 and
",DATE,1
2270,3093,between 1998 and 2012,DATE,1
2271,184,120,ORG,1
2272,3095,between 2 and 9 percent,CARDINAL,1
2273,3096,"between 2.5 and
     4.5 percent",CARDINAL,1
2274,3080,between $3 billion and $4.5 billion,MONEY,1
2275,3078,between $10 million,MONEY,1
2276,193,127,CARDINAL,1
2277,3077,between $1.5 billion,MONEY,1
2278,3059,approximately five to ten,CARDINAL,1
2279,3061,approximately the past,DATE,1
2280,191,125,CARDINAL,1
2281,3063,around a year,DATE,1
2282,3065,as high as 35 percent,PERCENT,1
2283,3066,"as many as 185,000",CARDINAL,1
2284,3067,as many as 265 million,CARDINAL,1
2285,3068,"as much as
  one-third",CARDINAL,1
2286,3069,as much as $2.8 billion,MONEY,1
2287,3070,assessment.160,ORG,1
2288,3071,at least $20 billion,MONEY,1
2289,186,120 million,CARDINAL,1
2290,3074,at least one year,DATE,1
2291,3075,at least six months of every year,DATE,1
2292,3076,at least three,CARDINAL,1
2293,484,34-degree,CARDINAL,1
2294,2245,Northern California,LOC,1
2295,485,340,CARDINAL,1
2296,1385,"Flood risks and impacts: A case
2013:",WORK_OF_ART,1
2297,1378,Flavio et al.,PERSON,1
2298,822,Andrea Castanho,PERSON,1
2299,1380,Flood,ORG,1
2300,1381,"Flood
",WORK_OF_ART,1
2301,1382,"Flood                                       NFIP
                                                      ",ORG,1
2302,1383,Flood Impacts on Road Transportation Using Microscopic Traffic Modelling Techniques,WORK_OF_ART,1
2303,1384,Flood Re,ORG,1
2304,821,Andre Dua,PERSON,1
2305,1395,Forest Ecology,ORG,1
2306,820,Andes,LOC,1
2307,1388,Focus,WORK_OF_ART,1
2308,818,Analysis:,WORK_OF_ART,1
2309,1390,Food Price,ORG,1
2310,1391,"Food Price
",ORG,1
2311,1392,Food Security,WORK_OF_ART,1
2312,1393,Food and Agriculture Organization,ORG,1
2313,1377,Flato,ORG,1
2314,1376,Five,CARDINAL,1
2315,1375,Fish,ORG,1
2316,823,Andreas,PERSON,1
2317,831,Andrey Mironenko,PERSON,1
2318,829,Andrew Smith,PERSON,1
2319,828,Andrew D.,PERSON,1
2320,1362,Federal Communications Commission,ORG,1
2321,1363,Federal Reserve Bank,ORG,1
2322,1364,Federal Reserve Bank of St. Louis,ORG,1
2323,1365,Fernando Ferrari-Haines,PERSON,1
2324,1366,Feynman,PERSON,1
2325,827,Andrew C. Parnell,PERSON,1
2326,1368,Filippo Giorgi,PERSON,1
2327,1369,Final,ORG,1
2328,826,Andrew C.,PERSON,1
2329,1371,Fires,FAC,1
2330,825,Andrew Badger,PERSON,1
2331,824,Andreas Tschiesner,PERSON,1
2332,817,An average year,DATE,1
2333,1396,Forest Ecology and Management,ORG,1
2334,1357,February 2014,DATE,1
2335,1424,GFDL-,ORG,1
2336,1417,Fry,PERSON,1
2337,1418,Frölicher,PERSON,1
2338,1419,Fu Chengyu,WORK_OF_ART,1
2339,1420,Funk et al.,LOC,1
2340,809,American Geophysical Union,ORG,1
2341,808,American Economic Journal: Economic Policy,ORG,1
2342,1423,GFDL,ORG,1
2343,1425,GFDL-CM3,ORG,1
2344,1397,Fort McMurray Fire,FAC,1
2345,1426,GHG,ORG,1
2346,807,"American
     Meteorological Society",ORG,1
2347,805,Amanda et al.,PERSON,1
2348,1429,GISS            Peng,ORG,1
2349,1430,GISTEMP 2019,ORG,1
2350,804,Alyson Kenward,PERSON,1
2351,1432,GSE,ORG,1
2352,1416,"Frontiers in Environmental
",ORG,1
2353,1415,Fritz Nauck,PERSON,1
2354,1414,Friedlingstein,PERSON,1
2355,1413,French,NORP,1
2356,1398,Fort McMurray Fire,ORG,1
2357,816,Amy Clement,PERSON,1
2358,1400,Four,CARDINAL,1
2359,815,"Amsterdam


",ORG,1
2360,1402,Fraga,PERSON,1
2361,814,Amsterdam,GPE,1
2362,1404,Frances C.,PERSON,1
2363,1405,Francesc,ORG,1
2364,1406,Frank Ackerman et al.,PERSON,1
2365,813,Americas,LOC,1
2366,1408,Franz,PERSON,1
2367,811,American Meteorological,ORG,1
2368,1410,Fred Lubnow,PERSON,1
2369,1411,Freddie Mac,ORG,1
2370,810,American Journal                         Change,ORG,1
2371,1358,February 2016,DATE,1
2372,832,André Dua,PERSON,1
2373,1434,GVA,ORG,1
2374,846,Anthony Hobley,PERSON,1
2375,1298,Environmental and Resource Economics,ORG,1
2376,1299,Eoin Daly,PERSON,1
2377,1300,Eos,ORG,1
2378,1301,Epidemological,PERSON,1
2379,1302,Erfan,NORP,1
2380,1303,Eric Bartels,PERSON,1
2381,1304,Eric Hazan,PERSON,1
2382,1307,Erik Schilling,PERSON,1
2383,1316,Ethan D.,PERSON,1
2384,1308,Erik Sjatil,PERSON,1
2385,1309,Erika S.,PERSON,1
2386,1310,Erika Spanger-Siegfried,PERSON,1
2387,1311,Eriksson,PERSON,1
2388,843,Annelise et al.,PERSON,1
2389,1313,Erwann Michel-Kerjan,PERSON,1
2390,1314,"Estimating
flooding and drought hazards",WORK_OF_ART,1
2391,847,Anthropocene,LAW,1
2392,1296,Environmental Research         Pinot,ORG,1
2393,1295,"Environmental Research
     Letters",ORG,1
2394,1294,Environmental Health,ORG,1
2395,1278,"Electrical Power & Energy
",ORG,1
2396,1279,Elfatih A. B. Eltahir,PERSON,1
2397,1280,Elizabeth M. et al.,PERSON,1
2398,1281,Ellen              Davy,PERSON,1
2399,1282,"Ellen MacArthur Foundation
",ORG,1
2400,1283,"Ellen MacArthur Foundation
     ",ORG,1
2401,1284,Emissions        Parsons,WORK_OF_ART,1
2402,1285,Encyclopedia of Snow,ORG,1
2403,1286,Energy       Climatology,ORG,1
2404,849,Anton Derkach,PERSON,1
2405,1288,Energy Procedia,ORG,1
2406,1289,Energy Strategy Reviews,ORG,1
2407,1291,"Environmental
Academy of Sciences",ORG,1
2408,1292,Environmental Change,ORG,1
2409,1293,Environmental Change Institute,ORG,1
2410,1315,Estimating         Iturrizaga L.,WORK_OF_ART,1
2411,842,Anne et al.,PERSON,1
2412,833,Andrés Cadena,PERSON,1
2413,837,Anna Stanley,PERSON,1
2414,1339,FHCF,ORG,1
2415,1340,FLOPROS,ORG,1
2416,1341,FRED database,PERSON,1
2417,1342,Fabian,PERSON,1
2418,1343,"Fabian
          Barthel",PERSON,1
2419,1344,Fabian Barthel,PERSON,1
2420,838,"Annals of Occupational
Sustainable Development",WORK_OF_ART,1
2421,1347,Farm-      ,WORK_OF_ART,1
2422,1318,Eugenio et al.,PERSON,1
2423,1348,"Fate of Fossil
          Fuel CO2",WORK_OF_ART,1
2424,1349,Fate of Fossil Fuel CO2,WORK_OF_ART,1
2425,1350,Fate of fossil fuel CO2,WORK_OF_ART,1
2426,1351,February,DATE,1
2427,836,Anna Bernasek,PERSON,1
2428,835,Ann Cousins,PERSON,1
2429,1354,February 2011,DATE,1
2430,1338,FEMA,ORG,1
2431,1337,FAOSTAT,ORG,1
2432,839,Annals of Occupational Hygiene,WORK_OF_ART,1
2433,1335,Extremis:,WORK_OF_ART,1
2434,1320,Europe,NORP,1
2435,840,Anne D. et al.,PERSON,1
2436,1322,European Commission,ORG,1
2437,1323,European Commission Global,ORG,1
2438,1324,European Environmental Agency,ORG,1
2439,1325,"European Journal of Public
",ORG,1
2440,1326,Exhibit 1,LAW,1
2441,1327,Exhibit 27,DATE,1
2442,1328,Exhibit 5,LAW,1
2443,1329,Exhibit E5,PRODUCT,1
2444,1330,Exhibit E7,PRODUCT,1
2445,1331,Exhibits E11,ORG,1
2446,1332,"Extreme
systems:",WORK_OF_ART,1
2447,1333,Extremes,PERSON,1
2448,1334,Extremis,EVENT,1
2449,1433,GSMA,ORG,1
2450,803,Alternative                       van Oldenborgh,WORK_OF_ART,1
2451,1594,Hugues Lavandier,PERSON,1
2452,770,Academy of Sciences,ORG,1
2453,1538,Halpern et al.,PERSON,1
2454,771,"Acceleration of ice
",WORK_OF_ART,1
2455,1540,Hannah,PERSON,1
2456,1541,Hannah Murdoch,PERSON,1
2457,1542,"Hans
",PERSON,1
2458,1543,Hans Helbekkmo,PERSON,1
2459,1544,Hans Joachim,PERSON,1
2460,1546,Hans-Helmut Kotz,ORG,1
2461,1555,Haydn Belfield,PERSON,1
2462,1547,Hanson,PERSON,1
2463,769,Academic Research Partner,ORG,1
2464,1549,Harvard University Center for the Environment,ORG,1
2465,1550,Hasan Muzaffar,PERSON,1
2466,1551,Hasselmann,PERSON,1
2467,768,About a third,CARDINAL,1
2468,1553,Hausfather,PERSON,1
2469,1537,Halpern,PERSON,1
2470,1536,Hallegatte,PERSON,1
2471,1535,Halldor Sigurdsson,PERSON,1
2472,1534,Haghighi,PERSON,1
2473,1518,Guoqing et al.,PERSON,1
2474,1520,H. Damon,PERSON,1
2475,777,Adam Schlosser,PERSON,1
2476,1522,"H. Damon Matthews
     et al.",PERSON,1
2477,776,Adam Rubin,PERSON,1
2478,1524,H. Damon et al.,PERSON,1
2479,1525,H. Joachim Shellnhuber,PERSON,1
2480,775,Adam Kendall,PERSON,1
2481,1527,HFC,ORG,1
2482,1528,HadGEM2-CC,ORG,1
2483,1529,HadGEM2-ES,ORG,1
2484,774,Adam B. et al,PERSON,1
2485,773,Adachi ward,GPE,1
2486,772,Acha Leke,PERSON,1
2487,1533,Haeberli,PERSON,1
2488,1554,Hawkins,PERSON,1
2489,1556,"Heat
   ",ORG,1
2490,779,Adaption,ORG,1
2491,1584,Houghton,PERSON,1
2492,1577,Ho Chi Minh city,PERSON,1
2493,1578,Hock,PERSON,1
2494,1579,Hoegh-Guldberg,PERSON,1
2495,1580,Holo-,ORG,1
2496,1581,Homayoun Hatamai,PERSON,1
2497,759,A2–A7).21,NORP,1
2498,1583,Hospitality Planning & Development,ORG,1
2499,1585,Household wealth & real estate,ORG,1
2500,1557,Heat waves in     ,WORK_OF_ART,1
2501,1586,Housing,WORK_OF_ART,1
2502,1587,Houston,GPE,1
2503,1588,Howard Covington,PERSON,1
2504,1589,Hsiang,PERSON,1
2505,1590,Hu,PERSON,1
2506,1591,Huber,PERSON,1
2507,758,"A2

",PRODUCT,1
2508,1576,Ho Chi Minh City’s,GPE,1
2509,1575,"Ho Chi Minh City
    ",GPE,1
2510,760,"A3

",PRODUCT,1
2511,761,A4,ORG,1
2512,767,About 60 percent,PERCENT,1
2513,1559,Helder et al.,PERSON,1
2514,1560,Heller,PERSON,1
2515,766,About 1.6 billion,CARDINAL,1
2516,1562,Henneaux,PERSON,1
2517,1563,Hennemuth,PERSON,1
2518,1564,Hideki Toya,PERSON,1
2519,1565,Himalayan,GPE,1
2520,765,About $8.4 billion,MONEY,1
2521,764,AI,ORG,1
2522,1568,Hiroshi,PERSON,1
2523,1569,Hiteshri Shastri et al.,PERSON,1
2524,1570,Hiteshri et al.,PERSON,1
2525,762,A6,ORG,1
2526,1572,Ho Chi Minh,PERSON,1
2527,1517,Guofeng Pan,PERSON,1
2528,1515,"Guinea
",GPE,1
2529,1436,Gabriel Jorda,PERSON,1
2530,1464,Gernot Strube,PERSON,1
2531,1457,Geoscientific Model Development,ORG,1
2532,798,Algiers today.118,ORG,1
2533,1459,Gerald A. Meehl et al.,PERSON,1
2534,1460,Gerald A. et al.,PERSON,1
2535,1461,Gerhard,PERSON,1
2536,797,Algiers,LOC,1
2537,795,Alexandratos,PERSON,1
2538,1465,Getty,ORG,1
2539,1474,Global,WORK_OF_ART,1
2540,794,Alexander                 Gautam,PERSON,1
2541,1467,Gilbert E. Metcalf,PERSON,1
2542,1468,Gillian Pais,PERSON,1
2543,1469,Ginnie Mae,ORG,1
2544,1470,Giorgio,ORG,1
2545,1471,Girijasankar Mallik,PERSON,1
2546,1472,"Giulia
Siccardo",PERSON,1
2547,799,Ali Sankur,PERSON,1
2548,1455,George Steinmetz,PERSON,1
2549,1454,George Havenith,PERSON,1
2550,1453,Geophysical Resources,ORG,1
2551,1437,Gabriele et al.,PERSON,1
2552,1438,Gaia,PERSON,1
2553,1439,Gail Whiteman,PERSON,1
2554,1440,Gaither D. et al.,PERSON,1
2555,1441,Galassi,PERSON,1
2556,1442,Garcia-Herrera et al.,PERSON,1
2557,1443,Gary Pinkus,PERSON,1
2558,1444,Gassan Al-Kibsi,PERSON,1
2559,1445,Gautam Kumra,PERSON,1
2560,1446,"Geert Jan et
                                           ",PERSON,1
2561,1447,Geert Jan et al.,PERSON,1
2562,1448,Genner et al.,PERSON,1
2563,1449,Geographics,PERSON,1
2564,802,Alpine Research,ORG,1
2565,800,Allen,PERSON,1
2566,1473,Glacier Lake Outburst              Group,ORG,1
2567,1475,Global Change Biology,WORK_OF_ART,1
2568,780,Adriana Aragon,PERSON,1
2569,1505,Gregory Vainberg,PERSON,1
2570,1496,Grant Schlereth,PERSON,1
2571,1497,Grantham Institute for Climate Change,ORG,1
2572,787,Ahern,PERSON,1
2573,1500,Green                         ,PRODUCT,1
2574,1501,Greg Fiske,PERSON,1
2575,1502,Greg Kelly,PERSON,1
2576,1504,Gregory V. et al.,PERSON,1
2577,1506,Gregory et al.,PERSON,1
2578,793,Alex Jennings-Howe,PERSON,1
2579,1507,Groundswell:,WORK_OF_ART,1
2580,785,Agricultural Model Intercomparison and Improvement Project,ORG,1
2581,784,Agricultural Economics,ORG,1
2582,1510,Guardian,ORG,1
2583,783,Agricultural Development Economics,ORG,1
2584,1512,"Guatemala
",GPE,1
2585,1513,Guerry,PERSON,1
2586,1495,"Grand Challenges
          in the Earth and Space Sciences",WORK_OF_ART,1
2587,1494,Gordon Hughes et al.,PERSON,1
2588,1493,Gordon,ORG,1
2589,1492,Gonéri Le Cozannet,PERSON,1
2590,792,Alejandro Paniagua Rojas,PERSON,1
2591,791,Albedo,WORK_OF_ART,1
2592,1479,"Global Environmental
",ORG,1
2593,1480,"Global Environmental
          Change",ORG,1
2594,1481,"Global Environmental
     Change",ORG,1
2595,1482,Global Environmental Change,ORG,1
2596,1483,Global Institute,ORG,1
2597,1484,Global Risk            ,ORG,1
2598,1485,"Globalization
",ORG,1
2599,1486,Globalization Institute,ORG,1
2600,1487,Goddard Institute for Space Studies,ORG,1
2601,1488,Goethe University,ORG,1
2602,790,Alastair Levy,PERSON,1
2603,1490,Golam,PERSON,1
2604,1491,"Goldman Sachs Global Markets
",ORG,1
2605,850,Anu Madgavkar,PERSON,1
2606,1276,Eis,PERSON,1
2607,1275,Egyptian,NORP,1
2608,1065,Central,LOC,1
2609,918,Avon,ORG,1
2610,1059,"Catastrophe
                                                                                                  Fund",ORG,1
2611,1060,Cathy Gui,PERSON,1
2612,1061,"Causes
",WORK_OF_ART,1
2613,1062,Celebrating the anniversary of three key events in climate change science,WORK_OF_ART,1
2614,1063,Center for Climate Integrity,ORG,1
2615,1064,Center for Medium-Range Weather,ORG,1
2616,1066,Central Africa,GPE,1
2617,1075,Change,ORG,1
2618,914,"August 25, 2017",DATE,1
2619,1068,Central and South America,LOC,1
2620,1069,"Centre for Climate Change
          Economics and Policy",ORG,1
2621,1070,"Centre for Climate Change
      Economics and Policy",ORG,1
2622,913,August 2019,DATE,1
2623,1072,Chad,PERSON,1
2624,1073,Cham,GPE,1
2625,1057,Carter Brandon,PERSON,1
2626,1056,Carlos Sanchez,PERSON,1
2627,1055,Carl-Friedrich,PERSON,1
2628,1054,Caribbean,LOC,1
2629,1035,"California Energy
Commission",ORG,1
2630,926,Bank,ORG,1
2631,924,Bangalore,GPE,1
2632,1038,"Cambridge Centre for Risk
                                                                                                Studies",ORG,1
2633,1039,Cambridge Centre for Risk Studies,ORG,1
2634,1040,Cambridge Risk Studies Centre,ORG,1
2635,1042,"Cambridge University
    Press",ORG,1
2636,1044,Cameron Hepburn,PERSON,1
2637,1047,Canadian,NORP,1
2638,1048,"Cape
",LOC,1
2639,1049,Cape Town,WORK_OF_ART,1
2640,1050,Carbon,PRODUCT,1
2641,1051,Carbon Brief,WORK_OF_ART,1
2642,1052,"Carbon and Other Biogeochemical
      Cycles",WORK_OF_ART,1
2643,1053,Carey,PERSON,1
2644,910,August 2015,DATE,1
2645,1076,"Change in hailstone
",WORK_OF_ART,1
2646,1033,"CSIRO-
",DATE,1
2647,1105,Christopher M. et al.,PERSON,1
2648,1098,Christian Wild,PERSON,1
2649,1099,Christian et al.,PERSON,1
2650,1100,Christina Figueres,PERSON,1
2651,1101,Christoph C. Raible,PERSON,1
2652,1102,"Christopher
",PERSON,1
2653,899,"Atmospheric
Bonthuys, Jorisna",WORK_OF_ART,1
2654,1104,Christopher Flavelle,PERSON,1
2655,1106,Christopher R. Schwalm,PERSON,1
2656,1077,Channing Arndt,PERSON,1
2657,1107,Chuan-Yao et al.,PERSON,1
2658,1108,Chunwu Zhu et al.,PERSON,1
2659,1109,Chunwu et al.,PERSON,1
2660,1110,Cindy Levy,PERSON,1
2661,1111,Claire L. et al.,PERSON,1
2662,1112,Clara Deser et al.,PERSON,1
2663,1113,"Clas
",LAW,1
2664,1097,Christian Huggel,PERSON,1
2665,1096,Christian Gollier,PERSON,1
2666,1095,Christer Tryggestad,PERSON,1
2667,900,Atmospheric Sciences,ORG,1
2668,1078,"Chapter
          4",LAW,1
2669,909,August 2014,DATE,1
2670,907,August 2011,DATE,1
2671,906,August 2010,DATE,1
2672,1082,Chapter 4.123,LAW,1
2673,1083,Charles Andrews,PERSON,1
2674,1084,Charles Godfray,PERSON,1
2675,1085,Chaturvedi,PERSON,1
2676,1086,Chicago Fed Letter,ORG,1
2677,904,"August 2, 2017",DATE,1
2678,903,"August
Volume 100, Number 1.                      IOP Conference Series:",WORK_OF_ART,1
2679,901,"Attribution
homogeneous series of grape harvest         National Academy of Sciences",WORK_OF_ART,1
2680,1091,Chris Corr,PERSON,1
2681,1092,Chris Leech,PERSON,1
2682,1093,Chris Thomas,PERSON,1
2683,928,Baohua et al.,GPE,1
2684,1032,CSIRO,ORG,1
2685,851,Anurag Gumber,PERSON,1
2686,978,Borneo,GPE,1
2687,971,Black & Veatch,ORG,1
2688,947,"Benin
",GPE,1
2689,973,Blackrock Investment Institute,ORG,1
2690,974,Blake Houghton,PERSON,1
2691,975,Bloomberg,ORG,1
2692,976,Bobby Demissie,PERSON,1
2693,977,Bordeaux,GPE,1
2694,945,Benefits       Springer,WORK_OF_ART,1
2695,989,Brian Cooperman,PERSON,1
2696,981,Box,ORG,1
2697,982,"Box
                                     E3",PRODUCT,1
2698,983,Box 1,PRODUCT,1
2699,984,Box 2,PRODUCT,1
2700,985,Box 3,PRODUCT,1
2701,986,Box E3,PRODUCT,1
2702,944,Ben-Ari,PERSON,1
2703,970,Biome,ORG,1
2704,969,"Biological
Gallagher, Justin",WORK_OF_ART,1
2705,968,Biocomplexity,ORG,1
2706,967,BioScience,ORG,1
2707,952,Benjamin J. Henley,PERSON,1
2708,953,Benjamin Kirtman,PERSON,1
2709,954,Benjamin et al.,PERSON,1
2710,955,Beran,ORG,1
2711,956,Bereiter,PERSON,1
2712,957,Bereiter et al.,PERSON,1
2713,949,"Benjamin D.
     Santer et al.",PERSON,1
2714,959,Bernhard et al.,PERSON,1
2715,960,Bernstein,PERSON,1
2716,961,Beth Gibbons,PERSON,1
2717,962,Between 2008 and 2018,DATE,1
2718,963,Bhattacharya,PERSON,1
2719,948,Beniston,PERSON,1
2720,965,Bill Wiseman,PERSON,1
2721,966,Billion-dollar,MONEY,1
2722,988,Brian,PERSON,1
2723,990,Brian Deese,PERSON,1
2724,929,Bapna,PERSON,1
2725,1022,CIMMYT,PERSON,1
2726,936,Beaune 1354–2018,PRODUCT,1
2727,1016,"C2
                                                                                     ",PRODUCT,1
2728,935,Bastin,PERSON,1
2729,934,Based on RCP,PRODUCT,1
2730,933,Barthel,PERSON,1
2731,1020,CH4,ORG,1
2732,1021,CIMMYT,ORG,1
2733,1023,CIMMYT (International Maize and Wheat Improvement Center,ORG,1
2734,991,Brian Holtemeyer,PERSON,1
2735,932,Barometer 2019,DATE,1
2736,1025,CMIP,PERSON,1
2737,931,Barbara et al.,PERSON,1
2738,1027,CO2,PRODUCT,1
2739,1028,CO2 emissions,PRODUCT,1
2740,1029,CORDEX,PERSON,1
2741,930,Barbara Hennemuth et al.,PERSON,1
2742,1013,C. Rosenzweig et al.,PERSON,1
2743,1012,C,ORG,1
2744,1011,Byron Ruby,PERSON,1
2745,1010,Bynum,PERSON,1
2746,992,Brian Wright,PERSON,1
2747,993,Brief EB18-08,PRODUCT,1
2748,942,Ben Sumers,PERSON,1
2749,996,Brode,PERSON,1
2750,998,Brody,PERSON,1
2751,999,Brumbaugh,PERSON,1
2752,1000,Brussels,GPE,1
2753,940,Ben Groom,PERSON,1
2754,1002,Bunde,PERSON,1
2755,1003,Burch,PERSON,1
2756,1004,Burden of Disease Study,ORG,1
2757,1005,Bureau of Statistics,ORG,1
2758,1006,Burgess,PERSON,1
2759,1007,Burke,PERSON,1
2760,1009,"Burkina Faso
",GPE,1
2761,1114,Claude Berthet,PERSON,1
2762,1115,Claudia Kampel,PERSON,1
2763,1116,Climate,PRODUCT,1
2764,868,Aqueduct Global Flood Analyzer,ORG,1
2765,1216,Department of Water and Power,ORG,1
2766,1217,"Description                                                           adaptation costs and any
 Impact/damage per",WORK_OF_ART,1
2767,1218,Dessens,PERSON,1
2768,1219,Detlef P. et al.,PERSON,1
2769,870,Arabica and Robusta,ORG,1
2770,1221,"Development
",WORK_OF_ART,1
2771,1222,Dhiraj Kumar,PERSON,1
2772,1224,"Dietz
",PERSON,1
2773,1233,Drought.18,PERSON,1
2774,1225,Diffenbaugh,PERSON,1
2775,1226,"Digital Economy - A
                                             ",WORK_OF_ART,1
2776,1227,Direct,ORG,1
2777,1228,"Disaster on the
of a positive feedback between coastal      ONE, July 2019, Volume 14, Number 7",WORK_OF_ART,1
2778,1229,"Disasters, development",WORK_OF_ART,1
2779,1230,"Division, Food and Agriculture",ORG,1
2780,1231,Dominique van der Mensbrugghe,PERSON,1
2781,1215,Dennis Alexander,PERSON,1
2782,871,Arbi et al.,PERSON,1
2783,1213,Delay,PERSON,1
2784,1212,Deepak K. Ray et al.,PERSON,1
2785,1197,Decadal            Pan,WORK_OF_ART,1
2786,1198,Decadal prediction:,WORK_OF_ART,1
2787,1199,Decarbonization,ORG,1
2788,1200,"Decarbonization
     of industrial sectors",ORG,1
2789,1201,Decca,GPE,1
2790,879,Arizona,GPE,1
2791,1203,"December
",DATE,1
2792,878,Arias-Ortiz,PERSON,1
2793,1205,December 2006,DATE,1
2794,1206,December 2011,DATE,1
2795,875,"Arctic
     ",LOC,1
2796,874,Arctic,PRODUCT,1
2797,1209,December 2015,DATE,1
2798,1210,December 2016,DATE,1
2799,872,Archer,PERSON,1
2800,1232,Don H.,PERSON,1
2801,1234,Duarte Brage,PERSON,1
2802,1117,Climate                                                              metrics,WORK_OF_ART,1
2803,1265,Ecological Economics,ORG,1
2804,856,April 2006,DATE,1
2805,855,"April
     ",DATE,1
2806,1260,Earth Stat,ORG,1
2807,1261,Earth System Sciences,ORG,1
2808,1262,Earth Systems Sciences,ORG,1
2809,854,"April
",DATE,1
2810,1264,Eckart Windhagen,PERSON,1
2811,1266,"Economic
",WORK_OF_ART,1
2812,867,Aquatic Microbial Ecology,ORG,1
2813,853,April,DATE,1
2814,1268,Ed,PERSON,1
2815,852,Applied Economics,ORG,1
2816,1270,Eduardo Doryan,PERSON,1
